@relation german-weka.filters.unsupervised.instance.Randomize-S42

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute class {class1,class2}

@data
1.1315,-1.4017,1.3433,-0.17828,0.038524,-0.69936,0.5098,-1.7636,-0.96317,-0.30353,-1.6716,-1.2931,0.12782,0.4606,0.13364,-0.70457,0.14688,2.3337,-0.82291,-0.19592,class2
-1.2539,-0.7383,1.3433,-0.15333,-0.65973,-0.69936,1.3374,0.91802,0.4491,-0.30353,0.14043,-1.2931,1.6223,0.4606,0.13364,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class2
-1.2539,0.25682,-1.4264,-0.12839,-0.27925,0.56645,-0.3178,0.91802,0.4491,-0.30353,1.0465,-1.2931,-1.1908,-0.95663,0.13364,-0.70457,0.14688,-0.42808,1.214,-0.19592,class2
1.1315,-0.90415,-0.50318,-0.17828,-0.70296,1.8323,1.3374,0.91802,0.4491,1.7898,-0.76559,-0.34088,0.83109,0.4606,0.13364,-0.70457,-1.3831,-0.42808,-0.82291,5.0991,class2
-1.2539,2.2471,-0.50318,-0.17828,1.5913,-0.69936,1.3374,0.91802,0.4491,-0.30353,1.0465,1.5635,0.56736,-2.3739,2.0159,-0.70457,1.6768,-0.42808,-0.82291,-0.19592,class1
-0.4588,-0.24074,1.3433,0.04619,0.11292,-0.69936,-1.973,0.024135,1.8614,-0.30353,0.14043,0.61131,0.39154,0.4606,0.13364,2.7577,-2.913,2.3337,1.214,-0.19592,class2
1.1315,1.2519,0.42008,-0.17828,2.6937,-0.69936,1.3374,-0.86975,0.4491,-0.30353,-0.76559,0.61131,0.83109,0.4606,0.13364,1.0266,0.14688,2.3337,1.214,-0.19592,class2
1.1315,-0.7383,1.3433,-0.10345,-0.93996,-0.69936,1.3374,0.91802,0.4491,-0.30353,1.0465,-1.2931,1.7981,0.4606,0.13364,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class2
-1.2539,0.25682,-0.50318,-0.17828,-0.70366,1.8323,0.5098,0.91802,-0.96317,-0.30353,1.0465,1.5635,-0.31172,0.4606,-1.7487,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class1
1.1315,0.008044,-0.50318,0.04619,-0.60199,1.1993,1.3374,0.91802,-0.96317,-0.30353,1.0465,-1.2931,0.03991,-2.3739,0.13364,-0.70457,-1.3831,-0.42808,-0.82291,-0.19592,class2
1.1315,-0.24074,1.3433,-0.15333,-0.014971,1.8323,-1.973,-0.86975,0.4491,-0.30353,1.0465,1.5635,0.21573,0.4606,0.13364,-0.70457,1.6768,-0.42808,1.214,-0.19592,class2
1.1315,0.25682,-0.50318,-0.10345,-0.30972,0.56645,1.3374,0.024135,0.4491,-0.30353,-0.76559,0.61131,-0.047998,-2.3739,0.13364,1.0266,0.14688,-0.42808,1.214,-0.19592,class1
1.1315,-0.7383,1.3433,-0.12839,-0.66221,0.56645,0.5098,0.024135,-0.96317,-0.30353,1.0465,0.61131,0.12782,0.4606,-1.7487,-0.70457,0.14688,-0.42808,1.214,-0.19592,class2
1.1315,0.25682,1.3433,-0.17828,-0.47162,1.1993,1.3374,0.91802,0.4491,-0.30353,1.0465,-1.2931,2.1497,0.4606,0.13364,-0.70457,0.14688,-0.42808,1.214,-0.19592,class2
-1.2539,-0.98708,1.3433,-0.053572,-0.7026,-0.066455,1.3374,0.024135,0.4491,3.8831,1.0465,-1.2931,1.0948,0.4606,0.13364,1.0266,0.14688,2.3337,-0.82291,5.0991,class2
-1.2539,0.25682,-1.4264,9.0497,-0.6778,1.8323,1.3374,0.91802,0.4491,-0.30353,0.14043,0.61131,0.39154,-0.95663,0.13364,-0.70457,1.6768,-0.42808,1.214,-0.19592,class1
-0.4588,-0.7383,-0.50318,-0.10345,-0.74972,-0.69936,1.3374,0.024135,1.8614,3.8831,0.14043,-1.2931,0.39154,-2.3739,0.13364,1.0266,-1.3831,-0.42808,-0.82291,-0.19592,class2
1.1315,0.25682,1.3433,-0.15333,-0.38057,1.8323,0.5098,0.91802,0.4491,-0.30353,1.0465,0.61131,0.65527,0.4606,0.13364,1.0266,0.14688,2.3337,1.214,-0.19592,class2
1.1315,3.2422,-0.50318,-0.17828,1.1534,1.8323,-0.3178,0.91802,0.4491,-0.30353,1.0465,1.5635,-0.13591,0.4606,2.0159,-0.70457,0.14688,2.3337,1.214,-0.19592,class2
-1.2539,0.75439,-2.3497,0.04619,1.7007,1.8323,-1.1454,-0.86975,0.4491,-0.30353,0.14043,0.61131,-0.92708,-2.3739,0.13364,2.7577,0.14688,-0.42808,-0.82291,-0.19592,class2
-1.2539,-0.65537,1.3433,0.04619,-0.52228,-0.69936,-1.1454,0.024135,0.4491,-0.30353,-1.6716,-0.34088,-0.66336,-2.3739,0.13364,1.0266,-1.3831,-0.42808,-0.82291,-0.19592,class2
-1.2539,-0.24074,-0.50318,-0.12839,-0.43655,-0.69936,-0.3178,-1.7636,-0.96317,-0.30353,1.0465,-1.2931,-1.3666,-2.3739,-1.7487,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class1
1.1315,0.25682,-0.50318,-0.15333,-0.23674,1.1993,-0.3178,-0.86975,-0.96317,-0.30353,1.0465,0.61131,-0.66336,0.4606,-1.7487,-0.70457,0.14688,-0.42808,1.214,-0.19592,class2
1.1315,0.008044,-0.50318,-0.12839,-0.36499,-0.69936,1.3374,0.91802,0.4491,-0.30353,-0.76559,-1.2931,1.2706,0.4606,0.13364,1.0266,0.14688,-0.42808,-0.82291,-0.19592,class2
1.1315,-1.2359,1.3433,-0.12839,-0.72634,1.8323,-0.3178,-1.7636,1.8614,-0.30353,-0.76559,-0.34088,-0.75127,0.4606,0.13364,1.0266,0.14688,-0.42808,-0.82291,-0.19592,class2
-1.2539,-0.48952,-0.50318,-0.10345,-0.78585,-0.69936,-1.1454,0.91802,1.8614,-0.30353,-0.76559,-1.2931,-0.75127,0.4606,0.13364,-0.70457,0.14688,-0.42808,-0.82291,5.0991,class2
-1.2539,0.75439,1.3433,-0.15333,1.0329,-0.066455,0.5098,-1.7636,1.8614,-0.30353,1.0465,0.61131,-1.015,0.4606,-1.7487,1.0266,0.14688,-0.42808,-0.82291,-0.19592,class2
-1.2539,-0.7383,-1.4264,-0.10345,-0.39758,-0.69936,-0.3178,0.91802,-2.3754,-0.30353,-1.6716,1.5635,-0.57545,0.4606,2.0159,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class1
-0.4588,0.25682,-1.4264,-0.028632,-0.50811,-0.69936,0.5098,0.91802,-0.96317,-0.30353,1.0465,1.5635,-0.13591,-2.3739,2.0159,-0.70457,-1.3831,-0.42808,-0.82291,-0.19592,class1
-1.2539,-0.7383,-0.50318,-0.10345,-0.76672,-0.69936,-0.3178,-0.86975,0.4491,-0.30353,-0.76559,-1.2931,-1.3666,0.4606,-1.7487,-0.70457,1.6768,2.3337,1.214,-0.19592,class2
-0.4588,0.25682,-0.50318,-0.15333,2.9364,-0.69936,-0.3178,-1.7636,-0.96317,-0.30353,1.0465,0.61131,-1.1029,0.4606,-1.7487,1.0266,1.6768,-0.42808,-0.82291,-0.19592,class1
-1.2539,0.25682,-0.50318,-0.12839,0.26525,-0.69936,-0.3178,-0.86975,0.4491,-0.30353,-0.76559,0.61131,-0.75127,-0.95663,0.13364,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class2
-1.2539,-0.7383,1.3433,-0.17828,-0.40714,-0.69936,-0.3178,0.024135,0.4491,-0.30353,-0.76559,-1.2931,0.30364,0.4606,-1.7487,1.0266,-1.3831,2.3337,-0.82291,5.0991,class2
-1.2539,-0.7383,-0.50318,-0.17828,-0.89001,-0.69936,0.5098,0.91802,0.4491,-0.30353,-0.76559,-1.2931,-0.83917,0.4606,0.13364,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class1
1.1315,0.25682,1.3433,-0.12839,0.66557,-0.69936,1.3374,0.91802,0.4491,-0.30353,1.0465,0.61131,-0.22381,0.4606,0.13364,-0.70457,0.14688,-0.42808,1.214,-0.19592,class2
1.1315,-0.90415,-0.50318,-0.17828,-0.67568,-0.69936,-0.3178,-0.86975,-0.96317,-0.30353,1.0465,0.61131,2.5013,0.4606,0.13364,-0.70457,0.14688,-0.42808,1.214,-0.19592,class2
-0.4588,-0.7383,-0.50318,-0.17828,-0.69197,1.1993,1.3374,0.91802,0.4491,-0.30353,1.0465,-1.2931,1.6223,0.4606,0.13364,-0.70457,0.14688,-0.42808,1.214,-0.19592,class2
-1.2539,-0.98708,-0.50318,-0.10345,-0.67497,-0.69936,-1.1454,0.024135,-0.96317,-0.30353,1.0465,-0.34088,-1.1908,0.4606,-1.7487,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class1
1.1315,-0.90415,-0.50318,-0.17828,-0.65655,-0.066455,-0.3178,0.024135,0.4491,-0.30353,-0.76559,-1.2931,-0.047998,0.4606,-1.7487,-0.70457,-1.3831,-0.42808,-0.82291,5.0991,class2
-0.4588,-0.24074,-0.50318,-0.17828,1.0588,-0.69936,0.5098,0.024135,0.4491,-0.30353,0.14043,-1.2931,-0.66336,0.4606,-1.7487,-0.70457,-1.3831,-0.42808,-0.82291,-0.19592,class2
-0.4588,-1.07,-0.50318,0.04619,-0.83758,-0.69936,-1.1454,0.024135,1.8614,-0.30353,-0.76559,-1.2931,-0.83917,0.4606,0.13364,-0.70457,0.14688,-0.42808,1.214,-0.19592,class2
0.33634,-0.7383,1.3433,-0.17828,-0.82624,0.56645,0.5098,0.91802,1.8614,-0.30353,-0.76559,-1.2931,-0.66336,0.4606,0.13364,2.7577,0.14688,-0.42808,1.214,-0.19592,class1
1.1315,-0.65537,-0.50318,-0.10345,-0.65973,-0.066455,-1.973,-0.86975,-0.96317,-0.30353,1.0465,-1.2931,2.5013,0.4606,0.13364,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class2
-0.4588,1.2519,0.42008,-0.17828,1.7057,-0.066455,1.3374,-0.86975,0.4491,-0.30353,1.0465,0.61131,0.56736,0.4606,0.13364,4.4888,1.6768,-0.42808,1.214,-0.19592,class1
-1.2539,-0.7383,1.3433,-0.12839,-0.36321,-0.69936,1.3374,0.024135,0.4491,-0.30353,0.14043,-0.34088,2.1497,0.4606,0.13364,1.0266,0.14688,-0.42808,-0.82291,-0.19592,class1
-1.2539,-1.07,1.3433,-0.17828,-0.89993,-0.69936,1.3374,0.91802,0.4491,-0.30353,1.0465,-1.2931,1.0069,0.4606,0.13364,1.0266,-1.3831,-0.42808,-0.82291,-0.19592,class2
1.1315,0.25682,1.3433,0.04619,0.30741,-0.066455,-0.3178,0.024135,0.4491,-0.30353,0.14043,-0.34088,-0.75127,0.4606,0.13364,1.0266,-1.3831,-0.42808,1.214,-0.19592,class2
-0.4588,0.25682,-0.50318,-0.17828,-0.196,-0.69936,-0.3178,0.024135,-0.96317,-0.30353,1.0465,-0.34088,-1.3666,0.4606,-1.7487,-0.70457,-1.3831,-0.42808,1.214,-0.19592,class1
-0.4588,-0.24074,1.3433,-0.17828,-0.84572,-0.69936,1.3374,0.91802,0.4491,-0.30353,1.0465,0.61131,0.03991,-2.3739,0.13364,-0.70457,0.14688,2.3337,1.214,-0.19592,class1
-0.4588,0.25682,1.3433,-0.12839,0.51891,-0.69936,-1.1454,-0.86975,-0.96317,-0.30353,1.0465,0.61131,-0.92708,-2.3739,0.13364,-0.70457,-1.3831,-0.42808,-0.82291,-0.19592,class1
1.1315,-0.98708,1.3433,-0.028632,-0.8273,0.56645,1.3374,0.91802,0.4491,-0.30353,-0.76559,0.61131,1.4464,0.4606,0.13364,1.0266,0.14688,-0.42808,1.214,-0.19592,class2
1.1315,1.2519,0.42008,-0.10345,0.42219,-0.69936,-0.3178,0.91802,0.4491,-0.30353,-0.76559,0.61131,-0.83917,0.4606,0.13364,1.0266,1.6768,-0.42808,1.214,-0.19592,class1
1.1315,-0.48952,-0.50318,-0.10345,0.10513,-0.69936,1.3374,0.91802,-0.96317,-0.30353,-0.76559,0.61131,1.6223,-2.3739,-1.7487,-0.70457,1.6768,-0.42808,1.214,-0.19592,class2
1.1315,1.2519,1.3433,-0.10345,0.025061,1.8323,1.3374,0.91802,0.4491,-0.30353,-0.76559,0.61131,1.3585,0.4606,0.13364,-0.70457,0.14688,-0.42808,1.214,-0.19592,class2
-0.4588,2.2471,1.3433,-0.12839,0.64644,-0.69936,-0.3178,-0.86975,-0.96317,-0.30353,0.14043,0.61131,-0.48754,0.4606,0.13364,-0.70457,1.6768,-0.42808,1.214,-0.19592,class1
-0.4588,-0.24074,-0.50318,0.04619,-0.23001,-0.066455,-0.3178,0.91802,0.4491,-0.30353,1.0465,0.61131,-0.13591,0.4606,0.13364,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class2
-1.2539,-0.7383,-0.50318,-0.12839,-0.57188,-0.69936,-0.3178,-0.86975,0.4491,-0.30353,-0.76559,-1.2931,-0.75127,0.4606,0.13364,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class2
-0.4588,1.2519,-0.50318,-0.028632,-0.35365,-0.69936,0.5098,0.024135,0.4491,-0.30353,-1.6716,0.61131,-0.31172,0.4606,0.13364,1.0266,0.14688,2.3337,-0.82291,-0.19592,class2
1.1315,-0.7383,1.3433,-0.10345,-0.47375,-0.69936,1.3374,-0.86975,0.4491,-0.30353,-0.76559,1.5635,-0.83917,0.4606,0.13364,1.0266,0.14688,-0.42808,-0.82291,-0.19592,class2
1.1315,1.2519,-0.50318,-0.17828,-0.06811,1.8323,-0.3178,0.91802,0.4491,-0.30353,1.0465,-1.2931,0.03991,0.4606,0.13364,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class2
1.1315,0.25682,-0.50318,-0.12839,0.24825,-0.69936,0.5098,-0.86975,-0.96317,-0.30353,1.0465,-0.34088,-0.92708,0.4606,-1.7487,-0.70457,0.14688,-0.42808,1.214,-0.19592,class2
-0.4588,1.5007,1.3433,-0.10345,0.5887,-0.69936,0.5098,-0.86975,0.4491,3.8831,-0.76559,-1.2931,-0.92708,0.4606,0.13364,1.0266,0.14688,-0.42808,-0.82291,-0.19592,class1
-1.2539,0.50561,1.3433,0.04619,-0.29378,-0.69936,1.3374,0.91802,0.4491,-0.30353,1.0465,0.61131,0.65527,-0.95663,0.13364,4.4888,1.6768,2.3337,1.214,-0.19592,class2
1.1315,0.25682,1.3433,-0.10345,-0.62183,1.1993,-0.3178,0.91802,-0.96317,-0.30353,-1.6716,-1.2931,0.65527,0.4606,0.13364,1.0266,-1.3831,-0.42808,-0.82291,-0.19592,class2
1.1315,-0.7383,1.3433,-0.053572,-0.80605,1.8323,0.5098,0.91802,-0.96317,-0.30353,1.0465,-1.2931,-1.1029,0.4606,0.13364,1.0266,0.14688,-0.42808,-0.82291,-0.19592,class2
-0.4588,1.2519,0.42008,-0.17828,-0.37065,-0.69936,1.3374,0.91802,0.4491,-0.30353,1.0465,1.5635,1.886,-2.3739,2.0159,1.0266,0.14688,-0.42808,1.214,-0.19592,class1
1.1315,-1.2359,1.3433,-0.10345,-0.91091,1.8323,1.3374,0.91802,0.4491,-0.30353,1.0465,1.5635,0.03991,0.4606,2.0159,1.0266,0.14688,-0.42808,-0.82291,-0.19592,class2
-0.4588,-0.24074,1.3433,-0.12839,1.4535,-0.69936,-1.973,0.91802,0.4491,-0.30353,1.0465,-0.34088,0.39154,-0.95663,0.13364,1.0266,1.6768,-0.42808,1.214,-0.19592,class2
-1.2539,-0.24074,-1.4264,-0.17828,-0.64804,-0.69936,0.5098,0.91802,0.4491,-0.30353,1.0465,1.5635,-0.31172,0.4606,2.0159,1.0266,-1.3831,2.3337,-0.82291,-0.19592,class1
-0.4588,0.25682,-0.50318,9.0497,2.8542,-0.69936,-0.3178,-0.86975,0.4491,1.7898,0.14043,0.61131,-0.57545,-2.3739,0.13364,1.0266,1.6768,-0.42808,1.214,-0.19592,class1
1.1315,-0.7383,-1.4264,0.021249,0.062259,0.56645,-0.3178,0.91802,-0.96317,-0.30353,0.14043,-1.2931,-0.047998,0.4606,0.13364,-0.70457,-1.3831,2.3337,-0.82291,-0.19592,class2
1.1315,-0.24074,-0.50318,0.04619,-0.60341,-0.066455,-0.3178,0.024135,-0.96317,-0.30353,1.0465,-0.34088,-1.015,0.4606,-1.7487,-0.70457,-1.3831,-0.42808,-0.82291,-0.19592,class2
1.1315,-0.48952,1.3433,-0.10345,-0.69268,0.56645,-0.3178,-0.86975,1.8614,-0.30353,-0.76559,-0.34088,1.0069,0.4606,0.13364,1.0266,-1.3831,-0.42808,-0.82291,-0.19592,class2
-1.2539,0.25682,-0.50318,-0.12839,-0.097515,1.8323,-0.3178,-0.86975,1.8614,-0.30353,1.0465,0.61131,-1.3666,0.4606,0.13364,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class1
0.33634,-1.2359,-0.50318,-0.12839,-0.40927,-0.69936,-0.3178,-0.86975,0.4491,-0.30353,-0.76559,-1.2931,0.47945,0.4606,0.13364,-0.70457,0.14688,-0.42808,1.214,-0.19592,class2
-0.4588,-0.7383,-0.50318,-0.10345,-0.63316,1.8323,-0.3178,-0.86975,1.8614,-0.30353,-1.6716,-1.2931,-0.92708,0.4606,0.13364,-0.70457,0.14688,-0.42808,1.214,-0.19592,class1
-1.2539,0.25682,-0.50318,-0.15333,-0.12798,-0.69936,0.5098,-0.86975,0.4491,-0.30353,-1.6716,1.5635,-0.13591,0.4606,2.0159,-0.70457,1.6768,-0.42808,1.214,-0.19592,class2
1.1315,-0.24074,1.3433,-0.10345,-0.59845,1.1993,1.3374,0.91802,0.4491,-0.30353,1.0465,0.61131,0.919,0.4606,0.13364,1.0266,0.14688,-0.42808,-0.82291,-0.19592,class2
1.1315,0.25682,1.3433,-0.12839,-0.59738,-0.69936,0.5098,0.91802,0.4491,-0.30353,0.14043,-0.34088,0.39154,0.4606,0.13364,1.0266,0.14688,-0.42808,-0.82291,-0.19592,class2
0.33634,0.25682,-0.50318,-0.12839,-0.47693,-0.69936,-0.3178,-0.86975,0.4491,-0.30353,-0.76559,-1.2931,-0.83917,0.4606,0.13364,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class2
-1.2539,0.25682,-0.50318,-0.10345,-0.45497,-0.69936,-0.3178,-0.86975,0.4491,-0.30353,1.0465,-1.2931,-1.2787,0.4606,-1.7487,-0.70457,-1.3831,2.3337,-0.82291,-0.19592,class1
-1.2539,1.7495,-0.50318,-0.12839,1.6334,-0.69936,0.5098,-0.86975,0.4491,3.8831,1.0465,-0.34088,0.83109,0.4606,2.0159,-0.70457,0.14688,2.3337,-0.82291,-0.19592,class2
1.1315,-0.7383,1.3433,-0.10345,-0.82943,1.8323,1.3374,0.91802,0.4491,-0.30353,1.0465,-1.2931,2.5893,0.4606,0.13364,4.4888,0.14688,-0.42808,-0.82291,-0.19592,class2
1.1315,-0.7383,-0.50318,-0.12839,-0.76106,0.56645,-0.3178,0.91802,-0.96317,-0.30353,1.0465,0.61131,-0.57545,0.4606,-1.7487,-0.70457,-1.3831,-0.42808,-0.82291,-0.19592,class1
-1.2539,0.75439,-0.50318,-0.12839,1.0907,1.8323,1.3374,0.91802,0.4491,-0.30353,1.0465,-0.34088,-0.39963,0.4606,0.13364,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class1
-1.2539,-0.24074,-2.3497,0.04619,-0.059254,-0.69936,0.5098,0.024135,0.4491,-0.30353,-1.6716,-0.34088,-0.39963,-2.3739,0.13364,-0.70457,0.14688,-0.42808,1.214,-0.19592,class2
-0.4588,-0.7383,-0.50318,-0.17828,1.4882,1.8323,-1.973,-1.7636,-0.96317,-0.30353,-0.76559,-1.2931,-1.015,0.4606,-1.7487,-0.70457,-2.913,-0.42808,-0.82291,-0.19592,class2
-0.4588,-1.2359,0.42008,-0.17828,-0.73059,-0.69936,-1.973,0.91802,0.4491,-0.30353,1.0465,-0.34088,1.0069,0.4606,0.13364,-0.70457,1.6768,-0.42808,1.214,-0.19592,class1
1.1315,0.008044,1.3433,-0.17828,3.3332,1.8323,1.3374,0.91802,0.4491,-0.30353,1.0465,1.5635,-0.48754,0.4606,2.0159,-0.70457,1.6768,-0.42808,1.214,-0.19592,class1
-0.4588,3.2422,0.42008,-0.10345,1.4691,1.8323,-0.3178,-1.7636,0.4491,-0.30353,-1.6716,-1.2931,-0.75127,0.4606,0.13364,-0.70457,-1.3831,-0.42808,-0.82291,-0.19592,class2
1.1315,-0.98708,-0.50318,-0.10345,-0.20344,-0.69936,-0.3178,-1.7636,0.4491,-0.30353,-0.76559,-1.2931,-0.31172,0.4606,0.13364,-0.70457,0.14688,2.3337,-0.82291,-0.19592,class2
1.1315,-1.2359,1.3433,-0.10345,-0.54247,-0.69936,1.3374,-0.86975,1.8614,-0.30353,-0.76559,-1.2931,-0.48754,0.4606,-1.7487,1.0266,0.14688,-0.42808,-0.82291,-0.19592,class2
1.1315,0.25682,-0.50318,-0.10345,-0.65832,-0.69936,-0.3178,0.91802,1.8614,-0.30353,-0.76559,-0.34088,-0.66336,0.4606,0.13364,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class2
-1.2539,-0.7383,-0.50318,-0.12839,-0.70225,-0.69936,-0.3178,0.91802,0.4491,3.8831,-1.6716,-0.34088,-1.2787,0.4606,0.13364,-0.70457,-1.3831,-0.42808,-0.82291,-0.19592,class2
-0.4588,-0.24074,1.3433,-0.10345,-0.52299,-0.69936,1.3374,0.024135,-0.96317,3.8831,1.0465,-1.2931,1.0948,-2.3739,-1.7487,1.0266,-1.3831,-0.42808,1.214,-0.19592,class2
-1.2539,1.2519,-1.4264,-0.12839,-0.18608,-0.69936,1.3374,0.91802,0.4491,-0.30353,1.0465,0.61131,-0.39963,-2.3739,0.13364,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class1
1.1315,1.2519,-0.50318,-0.10345,-0.34444,0.56645,1.3374,0.91802,0.4491,-0.30353,1.0465,0.61131,0.30364,0.4606,0.13364,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class2
-0.4588,-0.24074,0.42008,-0.12839,0.36339,-0.69936,1.3374,0.91802,-2.3754,-0.30353,0.14043,1.5635,0.39154,0.4606,0.13364,-0.70457,1.6768,-0.42808,1.214,-0.19592,class1
-1.2539,-0.24074,-0.50318,-0.10345,-0.028787,-0.69936,-0.3178,-0.86975,-0.96317,-0.30353,-0.76559,-1.2931,-1.015,0.4606,0.13364,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class1
1.1315,0.090971,-0.50318,-0.10345,-0.21123,0.56645,1.3374,0.024135,0.4491,-0.30353,1.0465,0.61131,0.39154,0.4606,0.13364,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class2
-0.4588,-0.98708,1.3433,-0.10345,-0.75007,-0.69936,1.3374,-0.86975,0.4491,-0.30353,1.0465,-1.2931,0.12782,0.4606,0.13364,2.7577,-1.3831,-0.42808,-0.82291,-0.19592,class2
-0.4588,-0.24074,-0.50318,-0.10345,-0.7646,-0.69936,-0.3178,0.91802,-0.96317,3.8831,1.0465,-1.2931,-0.83917,0.4606,0.13364,-0.70457,-1.3831,2.3337,-0.82291,-0.19592,class2
1.1315,-0.24074,-0.50318,-0.10345,-0.62573,-0.69936,-0.3178,0.91802,0.4491,-0.30353,-0.76559,1.5635,-0.31172,0.4606,2.0159,-0.70457,1.6768,-0.42808,1.214,-0.19592,class2
-1.2539,0.25682,-1.4264,-0.17828,-0.73626,-0.69936,-1.973,-1.7636,-0.96317,1.7898,1.0465,1.5635,-0.57545,0.4606,-1.7487,1.0266,-2.913,-0.42808,-0.82291,-0.19592,class1
-0.4588,1.5007,0.42008,-0.028632,3.0073,-0.066455,0.5098,-0.86975,0.4491,-0.30353,0.14043,1.5635,-0.31172,0.4606,-1.7487,-0.70457,0.14688,-0.42808,1.214,-0.19592,class2
-0.4588,0.25682,-0.50318,-0.17828,-0.71748,-0.69936,-1.1454,0.91802,0.4491,-0.30353,-0.76559,-1.2931,-1.1029,-0.95663,0.13364,-0.70457,-1.3831,-0.42808,-0.82291,-0.19592,class1
-1.2539,1.2519,1.3433,-0.15333,2.2523,-0.69936,0.5098,0.91802,0.4491,-0.30353,1.0465,0.61131,-1.015,0.4606,0.13364,1.0266,0.14688,-0.42808,1.214,-0.19592,class1
1.1315,-0.48952,-0.50318,-0.15333,0.19157,-0.066455,-1.1454,-1.7636,-0.96317,-0.30353,1.0465,0.61131,-1.1029,0.4606,0.13364,-0.70457,0.14688,-0.42808,1.214,-0.19592,class2
-1.2539,-0.7383,0.42008,-0.17828,-0.68276,-0.69936,-0.3178,0.91802,0.4491,-0.30353,-0.76559,-1.2931,0.65527,0.4606,0.13364,1.0266,-1.3831,2.3337,-0.82291,-0.19592,class2
1.1315,0.25682,0.42008,-0.15333,0.49872,-0.69936,0.5098,0.024135,0.4491,-0.30353,0.14043,0.61131,-0.047998,0.4606,0.13364,1.0266,-1.3831,-0.42808,1.214,-0.19592,class2
1.1315,1.2519,1.3433,-0.15333,0.86432,1.1993,1.3374,0.91802,0.4491,-0.30353,-0.76559,0.61131,0.21573,0.4606,0.13364,1.0266,1.6768,-0.42808,1.214,-0.19592,class2
1.1315,-0.7383,1.3433,-0.028632,-0.41635,-0.69936,0.5098,-0.86975,0.4491,-0.30353,0.14043,-1.2931,1.1827,0.4606,0.13364,-0.70457,-1.3831,2.3337,-0.82291,-0.19592,class2
0.33634,-0.7383,-0.50318,-0.12839,-0.36144,-0.69936,-0.3178,-1.7636,-0.96317,-0.30353,-0.76559,0.61131,0.919,0.4606,0.13364,-0.70457,-1.3831,-0.42808,-0.82291,-0.19592,class2
0.33634,-0.7383,-0.50318,-0.12839,-0.63671,-0.69936,-1.1454,0.91802,-0.96317,-0.30353,-1.6716,-0.34088,-0.22381,-2.3739,0.13364,-0.70457,1.6768,-0.42808,1.214,-0.19592,class2
1.1315,1.2519,0.42008,-0.12839,1.5612,0.56645,0.5098,-0.86975,-0.96317,-0.30353,1.0465,0.61131,0.39154,0.4606,0.13364,1.0266,0.14688,-0.42808,1.214,-0.19592,class2
-1.2539,1.7495,-0.50318,-0.10345,0.24577,-0.69936,-1.1454,0.91802,0.4491,-0.30353,0.14043,0.61131,-0.13591,0.4606,0.13364,-0.70457,0.14688,-0.42808,-0.82291,-0.19592,class1
1.1315,1.2519,-0.50318,-0.12839,2.7288,-0.69936,-1.973,0.91802,-0.96317,-0.30353,-0.76559,0.61131,-0.83917,0.4606,0.13364,1.0266,1.6768,-0.42808,1.214,-0.19592,class1
1.1315,-0.48952,-0.50318,-0.12839,-0.19954,-0.69936,-1.1454,-0.86975,0.4491,-0.30353,0.14043,-0.34088,-0.75127,-2.3739,0.13364,1.0266,-1.3831,-0.42808,-0.82291,-0.19592,class2
1.1315,-0.24074,1.3433,-0.12839,0.18023,-0.69936,-1.1454,0.024135,-2.3754,-0.30353,-0.76559,0.61131,-0.047998,0.4606,0.13364,1.0266,1.6768,-0.42808,1.214,-0.19592,class2
1.1315,-0.074883,1.3433,-0.17828,0.075722,1.8323,-1.1454,-0.86975,-2.3754,-0.30353,1.0465,-1.2931,0.74318,0.4606,0.13364,1.0266,0.14688,-0.42808,1.214,-0.19592,class2
