@relation image-weka.filters.unsupervised.instance.Randomize-S42

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute class {class1,class2}

@data
1.3307,-0.52915,-0.35697,-0.19451,-0.063625,-0.1259,-0.62549,-0.1396,-0.90651,-0.90823,-0.89009,-0.91453,0.7215,-0.63402,0.35071,-0.92478,1.9776,-0.46085,class2
-0.53338,0.96693,-0.35697,-0.19451,0.039298,-0.098714,0.31324,-0.087896,0.35373,0.3698,0.41177,0.26488,-0.14179,0.67739,-1.0055,0.39546,-0.57092,-0.39846,class1
0.16566,-0.54654,-0.35697,-0.19451,2.036,0.037251,-0.45621,-0.13432,-0.70956,-0.73381,-0.6578,-0.74037,0.357,-0.23662,0.042918,-0.68921,0.79516,-0.47485,class2
1.084,0.56681,-0.35697,-0.19451,-0.51648,-0.12109,-0.11765,-0.13069,-0.34964,-0.44205,-0.43061,-0.15983,-0.55426,-0.82704,1.957,-0.39151,-0.16582,2.7359,class2
1.2348,1.1583,2.4101,-0.19451,-0.18713,-0.10408,0.05163,-0.10884,-0.44956,-0.4801,-0.62206,-0.20872,0.088418,-1.5196,2.4861,-0.43293,-0.10237,2.3084,class2
0.91954,-1.2598,-0.35697,-0.19451,-0.43414,-0.11862,-0.41004,-0.12704,1.8778,1.781,1.9025,1.9209,-2.4055,1.7049,-0.47649,1.9072,-0.7742,-0.6604,class1
-1.2461,0.23629,-0.35697,-0.19451,-0.51648,-0.12359,-0.36387,-0.13211,-0.81725,-0.71478,-0.86712,-0.84731,1.5944,-1.003,0.10063,-0.87041,0.64272,0.40032,class1
1.3582,2.0629,-0.35697,-0.19451,-0.001871,-0.10881,-0.056093,-0.084501,-0.663,-0.68941,-0.76756,-0.5051,0.29944,-1.2415,1.8031,-0.68403,0.12113,2.4263,class2
0.2342,-0.19862,-0.35697,-0.19451,-0.31064,-0.11637,-0.51776,-0.13432,-0.21479,-0.23592,-0.183,-0.23011,-0.017096,0.035881,-0.04365,-0.20771,-0.46053,-0.5418,class2
-1.4792,-0.2682,-0.35697,-0.19451,-0.2283,-0.11288,-0.34848,-0.12465,-0.92203,-0.92091,-0.93859,-0.89314,0.75987,-0.86678,0.7066,-0.97396,1.9668,-0.71244,class1
-0.08106,1.1757,-0.35697,-0.19451,0.45099,-0.061552,0.77491,-0.081854,0.59044,0.5569,0.71298,0.46959,-0.78447,1.3019,-1.4191,0.70092,-0.47253,-0.44272,class1
0.33014,-0.80748,-0.35697,-0.19451,0.080466,-0.039436,0.005463,-0.037647,-0.32926,-0.26763,-0.29022,-0.43177,0.82701,-0.009536,-0.81314,-0.31643,-0.048865,-0.21137,class1
0.38497,1.4714,-0.35697,-0.19451,0.20397,-0.073132,-0.13304,-0.087713,-0.52912,-0.56573,-0.64759,-0.34622,0.09801,-1.2244,1.9763,-0.54942,-0.13133,2.4889,class2
0.851,-0.30299,-0.35697,-0.19451,0.80092,0.14762,1.2674,0.76517,0.017081,0.036813,0.036526,-0.025392,0.16515,0.14375,-0.40916,0.014918,-0.68322,-0.41886,class2
-1.6436,-0.54654,-0.35697,-0.19451,-0.20772,-0.11641,-0.071482,-0.11844,-0.48061,-0.40082,-0.4689,-0.56621,1.1148,-0.3161,-0.5823,-0.49764,0.008616,-0.11997,class1
0.34385,0.60161,-0.35697,-0.19451,0.10105,-0.090888,-0.28693,-0.13306,-0.74934,-0.73698,-0.73438,-0.77092,0.7215,-0.5148,0.14872,-0.76687,0.33373,-0.37568,class2
-0.3689,-0.076844,5.1773,-0.19451,-0.16655,-0.11575,0.036241,-0.045204,-0.40494,-0.32788,-0.38722,-0.49593,1.0284,-0.21391,-0.66886,-0.4148,-0.081829,-0.13982,class1
-0.012526,-0.38998,-0.35697,4.3904,0.55391,0.49647,1.1135,0.87147,-0.70374,-0.77186,-0.6578,-0.68537,-0.045872,-0.27068,0.50461,-0.68921,1.1966,-0.70221,class1
1.1663,1.8889,-0.35697,-0.19451,-0.022456,-0.10041,-0.25615,-0.11088,-0.73964,-0.74966,-0.84925,-0.59065,0.51047,-1.338,1.755,-0.75651,0.28249,2.3064,class2
-0.14959,1.0539,-0.35697,-0.19451,-0.43414,-0.11996,1.9291,0.35211,-0.15367,-0.12492,-0.16258,-0.169,0.38577,-0.18553,-0.072506,-0.187,-0.85213,-0.51603,class1
1.6049,1.0365,-0.35697,-0.19451,-0.14596,-0.10642,-0.071482,-0.1096,-0.56792,-0.57524,-0.72927,-0.36149,0.39537,-1.5424,2.2167,-0.56236,-0.029122,2.2253,class2
1.413,-0.56394,-0.35697,-0.19451,-0.43414,-0.12293,-0.36387,-0.13362,-0.90166,-0.92408,-0.87222,-0.90536,0.52966,-0.54318,0.38919,-0.90666,2.2466,-0.55835,class1
1.4952,-0.23341,-0.35697,-0.19451,-0.39298,-0.1226,-0.53315,-0.13054,-0.923,-0.9336,-0.90286,-0.92675,0.65435,-0.62266,0.39881,-0.93772,2.4407,-0.51096,class1
-1.0954,1.0713,2.4101,-0.19451,0.10105,-0.044309,-0.13304,-0.094514,-0.48158,-0.51816,-0.62206,-0.27288,0.059641,-1.3323,2.1975,-0.48729,-0.11397,2.4103,class2
1.5226,-0.37258,-0.35697,-0.19451,-0.31064,-0.1259,-0.1792,-0.11926,0.3838,0.38248,0.46282,0.28626,-0.32404,0.84203,-1.1017,0.44723,-0.5251,-0.41865,class2
-0.78011,-0.11164,-0.35697,-0.19451,-0.53707,-0.12268,-0.22537,-0.10358,-0.44956,-0.34691,-0.46124,-0.52954,1.297,-0.44667,-0.54382,-0.48988,-0.1998,-0.037008,class1
-1.3969,1.1235,-0.35697,-0.19451,-0.084209,-0.11641,1.3751,0.49267,-0.16919,-0.15346,-0.14727,-0.20872,0.28026,0.007496,-0.29374,-0.17147,-0.62523,-0.42166,class1
0.083422,1.9237,-0.35697,-0.19451,-0.39298,-0.12062,-0.42543,-0.12984,-0.82016,-0.8226,-0.91307,-0.69759,0.64476,-1.2926,1.5434,-0.84712,0.56818,2.3014,class2
0.87842,1.1061,-0.35697,-0.19451,-0.24888,-0.10493,0.17474,-0.09955,0.30037,0.32223,0.36072,0.20377,-0.045872,0.64901,-1.0536,0.34368,-0.53059,-0.37828,class1
1.1251,0.84515,-0.35697,-0.19451,-0.33122,-0.12066,-0.20998,-0.12455,-0.47285,-0.46742,-0.63993,-0.27288,0.43373,-1.5026,2.1109,-0.48729,-0.36417,2.2304,class2
0.15196,-0.80748,5.1773,-0.19451,-0.001871,-0.093943,0.17474,-0.044637,-0.27882,-0.23592,-0.22385,-0.38288,0.61599,0.13807,-0.85162,-0.24913,-0.059899,-0.26271,class1
-0.45114,-0.96405,-0.35697,-0.19451,-0.31064,-0.12392,-0.45621,-0.12909,2.3241,2.3645,2.2242,2.3793,-1.5231,1.2394,-0.57268,2.2334,-1.083,-0.60681,class1
0.6454,-1.6077,-0.35697,-0.19451,-0.43415,-0.11798,-0.48699,-0.12808,2.6025,2.7958,2.3263,2.7184,-0.36241,0.29135,-0.13022,2.337,-1.4287,-0.57503,class1
-0.62933,-1.1554,-0.35697,-0.19451,-0.063625,-0.091218,-0.13304,-0.10661,-0.26814,-0.25177,-0.183,-0.38288,0.36659,0.34812,-0.95742,-0.20771,0.05964,-0.30723,class1
-0.78011,-0.35518,-0.35697,-0.19451,-0.45473,-0.11442,-0.36387,-0.1238,-0.91427,-0.9336,-0.88499,-0.92064,0.56802,-0.55454,0.36995,-0.9196,2.4561,-0.53229,class1
-1.0679,-0.076844,2.4101,-0.19451,0.14222,-0.076587,-0.30232,-0.11667,-0.85606,-0.87651,-0.85946,-0.82287,0.51047,-0.72485,0.71622,-0.89371,1.3404,-0.79228,class1
0.80988,0.37546,-0.35697,-0.19451,-0.35181,-0.11637,-0.17921,-0.12427,-0.88128,-0.87017,-0.88243,-0.88092,0.81742,-0.73053,0.41805,-0.91701,1.0062,-0.4359,class2
1.2348,-0.59873,5.1773,-0.19451,-0.001871,-0.091921,-0.025315,-0.11083,-0.49807,-0.5245,-0.43827,-0.53871,0.16515,-0.009536,-0.14946,-0.46658,0.019652,-0.47847,class2
-0.61562,-0.63352,-0.35697,4.3904,8.3348,12.6495,11.7165,23.4322,0.79612,0.74084,0.79977,0.83625,-1.149,0.67739,0.004443,0.78894,-0.52828,-0.68544,class1
1.5089,1.2627,-0.35697,-0.19451,-0.084209,-0.097577,-0.056093,-0.12065,0.26738,0.25563,0.33008,0.20071,-0.32404,0.63765,-0.75543,0.31262,-0.58103,-0.46056,class1
-0.24554,1.1757,-0.35697,-0.19451,0.67742,-0.060427,0.12857,-0.092796,0.65447,0.61716,0.77935,0.53376,-0.8708,1.37,-1.448,0.76823,-0.49148,-0.44858,class1
1.3307,-1.4859,2.4101,-0.19451,-0.4959,-0.11831,-0.086871,-0.12846,2.002,1.9301,2.0046,2.0462,-2.2808,1.6595,-0.52458,2.0108,-0.83717,-0.65171,class1
-1.2324,-0.19862,2.4101,-0.19451,-0.37239,-0.1207,-0.51776,-0.1374,-0.54658,-0.5911,-0.46635,-0.59371,0.040457,0.086975,-0.18793,-0.49505,0.28747,-0.49854,class2
-1.1776,0.23629,-0.35697,-0.19451,-0.61941,-0.12665,-0.59471,-0.13835,-0.93464,-0.93677,-0.92072,-0.93897,0.74068,-0.67376,0.39881,-0.95584,2.5102,-0.47336,class2
0.67281,-0.18122,-0.35697,-0.19451,0.22456,-0.10476,-0.39465,-0.1243,-0.13814,-0.23909,-0.009422,-0.19344,-0.80365,0.74552,-0.45725,-0.031678,0.064008,-0.56681,class2
-1.5751,1.7324,2.4101,-0.19451,-0.14596,-0.10345,0.31324,-0.090029,-0.57665,-0.54353,-0.71906,-0.43177,0.76946,-1.4231,1.6396,-0.6219,-0.42148,2.1185,class2
0.86471,-0.23341,-0.35697,-0.19451,-0.41356,-0.11575,-0.45621,-0.1238,-0.85994,-0.85749,-0.84414,-0.87175,0.7215,-0.59995,0.293,-0.87818,1.0879,-0.42601,class2
-0.82123,-0.92926,-0.35697,-0.19451,-0.45473,-0.12334,-0.36387,-0.1306,1.9768,2.0315,1.9204,1.9698,-1.1106,1.2451,-0.9959,1.9254,-1.0547,-0.52336,class1
-0.79381,-1.4511,-0.35697,-0.19451,-0.45473,-0.11579,-0.48699,-0.12828,1.9118,1.7842,1.9485,1.9698,-2.7125,1.8128,-0.35145,1.9538,-0.72676,-0.68371,class1
1.1251,-0.14643,-0.35697,-0.19451,-0.31064,-0.11996,-0.62549,-0.1396,-0.93852,-0.92408,-0.9488,-0.92981,0.89416,-0.83839,0.52385,-0.98432,2.2182,-0.45468,class2
-0.5745,-0.16383,-0.35697,-0.19451,-0.18713,-0.10212,-0.13304,-0.13003,-0.45053,-0.36594,-0.44848,-0.52954,1.134,-0.35584,-0.5342,-0.47693,-0.13985,-0.094323,class1
-0.1633,-0.47696,-0.35697,-0.19451,-0.35181,-0.11599,-0.36387,-0.13438,-0.87061,-0.90505,-0.81862,-0.89009,0.39537,-0.36719,0.22567,-0.85229,1.9506,-0.53279,class1
0.42609,-1.5903,-0.35697,-0.19451,-0.41356,-0.12367,0.051629,-0.12248,2.5996,2.7673,2.3467,2.7123,-0.59262,0.44463,-0.15907,2.3577,-1.3746,-0.59395,class1
0.2342,1.0191,-0.35697,-0.19451,0.22456,-0.10278,-0.040704,-0.078644,-0.066352,-0.036126,-0.045159,-0.12011,0.32822,0.086975,-0.47649,-0.06792,-0.58554,-0.37541,class1
-1.3695,1.3149,-0.35697,-0.19451,-0.29005,-0.11376,-0.37926,-0.1323,-0.51165,-0.56256,-0.60419,-0.34622,-0.045872,-1.0371,1.8031,-0.54942,-0.14844,2.6227,class2
-0.47856,1.9759,-0.35697,-0.19451,0.20397,-0.097701,0.082408,-0.094629,-0.38844,-0.43571,-0.56335,-0.12928,-0.11302,-1.4856,2.6303,-0.36562,-0.057585,2.3575,class2
-1.4792,-0.44216,2.4101,-0.19451,-0.43414,-0.11142,-0.48699,-0.12775,-0.93076,-0.92725,-0.9488,-0.90231,0.78864,-0.88381,0.7066,-0.98432,2.1452,-0.68652,class1
1.3719,-0.56394,-0.35697,-0.19451,-0.45473,-0.11938,-0.48699,-0.13488,-0.87449,-0.90505,-0.83138,-0.88703,0.43373,-0.42964,0.293,-0.86524,1.9312,-0.55317,class1
1.5089,-0.059448,-0.35697,-0.19451,-0.53707,-0.11971,-0.53315,-0.13507,-0.9327,-0.93677,-0.92328,-0.92981,0.7215,-0.70214,0.46614,-0.95843,2.5102,-0.51346,class1
-0.64304,1.0887,-0.35697,-0.19451,0.34806,-0.079986,0.31324,-0.068631,-0.045979,-0.04564,-0.006869,-0.092612,0.040457,0.22323,-0.41878,-0.02909,-0.54578,-0.45118,class1
1.4267,0.89734,-0.35697,-0.19451,-0.26947,-0.11566,0.89802,0.30419,-0.10613,-0.10907,-0.073238,-0.1415,0.059641,0.13239,-0.28412,-0.096396,-0.61346,-0.4713,class1
-1.5203,0.21889,-0.35697,-0.19451,-0.70174,-0.12731,-0.67165,-0.14017,-0.97054,-0.93677,-1.0152,-0.93897,1.0956,-1.0939,0.7547,-1.0516,-1.8698,0.88194,class1
-0.47856,-0.024656,2.4101,-0.19451,-0.084209,-0.096126,-0.34848,-0.12842,-0.54658,-0.64501,-0.43316,-0.58149,-0.44874,0.30838,-0.072506,-0.4614,0.69139,-0.57228,class1
0.49463,0.41025,-0.35697,-0.19451,-0.70174,-0.12731,-0.67165,-0.14017,-0.97054,-0.93677,-1.0152,-0.93897,1.0956,-1.0939,0.7547,-1.0516,-1.8698,0.88194,class2
-0.78011,-0.7553,-0.35697,-0.19451,-0.26947,-0.12359,-0.19459,-0.11114,1.939,1.9998,1.9102,1.8934,-1.0243,1.3984,-1.3422,1.915,-1.0023,-0.47614,class1
1.5775,0.37546,-0.35697,-0.19451,-0.55765,-0.12392,-0.53315,-0.13809,-0.86382,-0.78455,-0.9003,-0.88703,1.4217,-0.95193,0.1872,-0.92478,1.0015,0.26105,class1
-0.5608,-1.0162,-0.35697,-0.19451,-0.43415,-0.11897,-0.11765,-0.12808,2.3212,2.355,2.2395,2.3609,-1.5806,1.3586,-0.71696,2.249,-1.0566,-0.58942,class1
1.4541,1.9063,-0.35697,-0.19451,-0.16655,-0.11079,-0.34848,-0.13431,-0.64068,-0.68307,-0.74204,-0.47149,0.13638,-1.2017,1.8993,-0.65555,0.22482,2.4943,class2
0.60428,0.13191,-0.35697,-0.19451,0.18339,-0.08568,1.8829,-0.10421,-0.035307,-0.061497,0.036526,-0.095668,-0.20894,0.45031,-0.55344,0.014918,-0.38664,-0.46999,class2
-0.17701,-0.16383,-0.35697,-0.19451,-0.43414,-0.1259,-0.48698,-0.13942,-0.83277,-0.74966,-0.87478,-0.85342,1.4313,-0.96329,0.19682,-0.8963,0.47085,0.29268,class1
-0.012526,1.3496,-0.35697,-0.19451,0.018713,-0.083608,-0.10226,-0.11795,-0.50195,-0.53719,-0.67312,-0.25761,0.088418,-1.5537,2.5438,-0.47434,0.056172,2.2907,class2
0.2342,0.68859,-0.35697,-0.19451,-0.14596,-0.10774,4.222,-0.085004,0.088873,0.062183,0.10034,0.099882,-0.31445,0.14942,0.062155,0.079635,-0.69167,-0.66642,class1
1.7008,-0.63352,-0.35697,-0.19451,4.6296,7.1701,3.0371,0.91436,-0.14008,-0.13126,-0.10898,-0.18428,0.19393,0.092652,-0.35145,-0.13264,-0.50112,-0.42093,class2
1.18,0.27108,-0.35697,-0.19451,-0.57824,-0.12533,-0.59471,-0.1391,-0.83374,-0.8448,-0.79564,-0.85953,0.57762,-0.42964,0.14872,-0.82899,1.1813,-0.44112,class2
-1.2598,-0.11164,-0.35697,-0.19451,-0.51648,-0.12458,-0.39465,-0.13488,-0.80173,-0.72746,-0.82628,-0.83509,1.3258,-0.82136,0.062155,-0.86006,0.48919,0.083892,class1
1.2896,0.14931,-0.35697,-0.19451,-0.16655,-0.11269,-0.36387,-0.12741,-0.047919,-0.093209,0.033974,-0.10178,-0.372,0.50708,-0.48611,0.012329,-0.316,-0.50738,class2
-0.972,0.1667,-0.35697,-0.19451,0.92443,-0.089287,-0.31771,-0.11945,-0.40882,-0.36911,-0.42295,-0.42566,0.69272,-0.42964,0.033299,-0.45105,-0.68601,-0.35003,class2
1.6323,-0.77269,-0.35697,-0.19451,-0.4959,-0.12467,-0.37926,-0.1323,1.3724,1.1626,1.6345,1.2457,-3.0194,2.8744,-1.8423,1.6354,-0.28348,-0.56864,class1
-0.17701,1.2801,-0.35697,-0.19451,0.86268,-0.060551,0.69797,-0.087073,0.3479,0.33808,0.41432,0.27404,-0.372,0.72849,-0.86124,0.39804,-0.57188,-0.45836,class1
-0.7664,-0.7379,-0.35697,-0.19451,-0.022456,-0.078004,-0.16382,-0.12298,-0.45053,-0.35642,-0.44848,-0.53871,1.2203,-0.35584,-0.62077,-0.47693,-0.072634,-0.070846,class1
-0.64304,1.3496,-0.35697,-0.19451,0.34806,-0.068079,0.71336,-0.07094,0.50798,0.53153,0.56238,0.41459,-0.19935,0.77958,-1.1209,0.54819,-0.64151,-0.39251,class1
0.17937,0.35806,-0.35697,-0.19451,-0.37239,-0.10812,-0.59471,-0.13109,-0.95307,-0.92091,-0.9922,-0.92675,1.0668,-1.0428,0.69699,-1.0283,-0.24757,-0.35033,class2
-0.99942,-0.37258,-0.35697,-0.19451,-0.43414,-0.11599,-0.44082,-0.13054,-0.89486,-0.91774,-0.86967,-0.89314,0.52006,-0.56589,0.43728,-0.90407,2.0711,-0.58164,class1
0.12454,1.2279,-0.35697,-0.19451,0.26573,-0.10013,0.77491,-0.064752,0.57395,0.57276,0.62875,0.5032,-0.47752,0.83635,-0.93819,0.61549,-0.67211,-0.46527,class1
1.5638,0.34066,-0.35697,-0.19451,-0.57824,-0.12632,-0.48699,-0.1379,-0.85218,-0.76235,-0.89009,-0.88398,1.5081,-0.95193,0.10063,-0.90924,1.0827,0.31359,class1
-0.94459,0.30587,-0.35697,-0.19451,-0.63999,-0.12324,-0.57932,-0.14017,-0.96569,-0.93677,-1.0024,-0.93897,1.0476,-1.0371,0.7066,-1.0387,0.56354,-0.47336,class2
0.79617,-0.99884,-0.35697,-0.19451,-0.2283,-0.10885,0.036241,-0.10798,0.13253,0.24929,0.039079,0.13044,0.95171,-0.5148,-0.082125,0.017507,-1.204,-0.20769,class2
-0.41002,0.30587,-0.35697,-0.19451,-0.43414,-0.12194,-0.4716,-0.13759,-0.92979,-0.9336,-0.93093,-0.91453,0.7215,-0.77027,0.58156,-0.9662,2.4129,-0.59734,class1
1.3719,-1.5207,-0.35697,-0.19451,-0.53707,-0.12124,-0.56393,-0.1346,-0.76292,-0.79406,-0.70119,-0.79842,0.33781,-0.21391,0.02368,-0.73321,0.91117,-0.48171,class2
1.7419,1.2453,-0.35697,-0.19451,0.26573,-0.080673,0.35941,-0.10268,0.27805,0.27466,0.33519,0.20988,-0.2569,0.60927,-0.77467,0.31779,-0.6049,-0.44571,class1
1.4815,0.619,-0.35697,-0.19451,0.22456,-0.11566,-0.31771,-0.11341,-0.79688,-0.79089,-0.78288,-0.81065,0.70231,-0.56021,0.24491,-0.81605,0.50271,-0.41191,class2
-0.54709,0.010136,-0.35697,-0.19451,-0.24888,-0.10646,-0.009926,-0.11163,-0.58635,-0.72112,-0.46124,-0.59982,-0.7461,0.3538,0.14872,-0.48988,1.1573,-0.66897,class1
-1.2324,0.20149,-0.35697,-0.19451,-0.61941,-0.12467,-0.6101,-0.13816,-0.96472,-0.93677,-0.99986,-0.93897,1.038,-1.0257,0.69699,-1.0361,-0.40979,-0.47336,class1
-0.86235,-1.6947,-0.35697,-0.19451,-0.41356,-0.12124,-0.54854,-0.13331,1.969,1.8698,1.9919,2.0157,-2.5015,1.7674,-0.48611,1.9979,-0.7805,-0.66215,class1
0.15196,-1.3642,-0.35697,-0.19451,-0.24888,-0.092871,-0.10226,-0.11422,0.4197,0.43639,0.45006,0.36265,-0.18975,0.54682,-0.73619,0.43429,-0.73377,-0.44198,class2
0.91954,0.67119,-0.35697,-0.19451,0.18339,-0.078334,3.468,3.5934,0.088873,0.046327,0.12076,0.090715,-0.45833,0.28567,-0.024413,0.12105,-0.52157,-0.78348,class1
1.3444,0.6538,-0.35697,-0.19451,-0.18713,-0.059505,1.8214,0.38731,0.13059,0.090724,0.18458,0.10294,-0.46793,0.46734,-0.32259,0.16506,-0.51893,-0.59495,class1
0.097128,0.1841,-0.35697,-0.19451,0.28631,-0.056945,-0.25615,-0.11391,-0.80852,-0.87334,-0.75225,-0.80453,0.069234,-0.28771,0.41805,-0.78499,1.7829,-0.66245,class1
0.19308,-1.8687,-0.35697,-0.19451,-0.45473,-0.11938,-0.41004,-0.1391,2.7073,2.9068,2.4284,2.8192,-0.39119,0.35948,-0.21679,2.4405,-1.4251,-0.56298,class1
1.6323,1.2279,-0.35697,-0.19451,-0.063625,-0.10181,-0.040704,-0.10552,0.33238,0.33174,0.40156,0.24654,-0.27608,0.73416,-0.96704,0.3851,-0.55206,-0.42641,class1
0.851,-0.59873,-0.35697,-0.19451,-0.04304,-0.088354,-0.41004,-0.12656,-0.8386,-0.85431,-0.79564,-0.86564,0.53925,-0.40126,0.1391,-0.82899,1.3754,-0.45456,class2
-1.5888,-0.51175,-0.35697,-0.19451,-0.47531,-0.115,-0.39465,-0.12884,1.9943,2.114,1.9153,1.9515,-0.53507,1.1089,-1.3422,1.9202,-1.0955,-0.42218,class1
-1.3695,0.54942,-0.35697,-0.19451,1.4185,2.097,4.3144,2.4391,-0.59509,-0.56573,-0.58632,-0.62732,0.75028,-0.42964,-0.024413,-0.552,0.961,-0.28119,class2
-0.03994,-1.9556,-0.35697,-0.19451,-0.33122,-0.12037,0.12858,-0.054272,2.7869,2.9702,2.4513,2.9812,-0.60222,0.047235,0.52385,2.4638,-1.4635,-0.74984,class1
1.6871,0.51463,-0.35697,-0.19451,-0.59882,-0.1259,-0.64087,-0.13967,-0.96083,-0.93677,-0.98965,-0.93897,0.99967,-0.98032,0.65851,-1.0257,2.0236,-0.47336,class2
-0.25925,0.21889,-0.35697,-0.19451,-0.57824,-0.12334,-0.56393,-0.13835,-0.9521,-0.9336,-0.97178,-0.93592,0.94212,-0.91219,0.6008,-1.0076,2.348,-0.47336,class1
0.67281,1.1235,-0.35697,-0.19451,0.36865,-0.063082,0.32863,-0.10216,0.34984,0.36028,0.40922,0.26488,-0.18975,0.68307,-0.96704,0.39287,-0.58211,-0.40909,class1
1.2485,-1.886,-0.35697,-0.19451,-0.37239,-0.11971,-0.33309,-0.13135,1.8196,1.6573,1.997,1.7437,-2.9523,2.6757,-1.573,2.003,-0.52629,-0.5847,class1
1.1937,-0.7379,-0.35697,-0.19451,-0.43415,-0.12491,-0.44082,-0.13885,1.4442,1.2673,1.706,1.2854,-2.7796,2.9312,-2.179,1.7079,-0.34598,-0.53354,class1
-1.0542,1.1931,-0.35697,-0.19451,-0.24888,-0.10484,0.12857,-0.058051,-0.70956,-0.68941,-0.84414,-0.5601,0.75987,-1.4799,1.7454,-0.73062,0.21612,2.1169,class2
-0.39632,-0.54654,2.4101,-0.19451,0.53332,-0.060909,-0.17921,-0.12909,-0.37098,-0.3152,-0.33106,-0.46843,0.80783,-0.037921,-0.74581,-0.35785,-0.020455,-0.20692,class1
-0.83493,-0.16383,-0.35697,-0.19451,1.2126,0.013621,1.7752,0.007225,-0.18956,-0.41351,0.069711,-0.28205,-1.878,1.5744,-0.78429,0.048571,0.88631,-0.60342,class1
-1.1365,1.3322,-0.35697,-0.19451,-0.4959,-0.11773,-0.54854,-0.13589,-0.76874,-0.77186,-0.87988,-0.62426,0.5968,-1.372,1.7262,-0.78499,0.38731,2.2456,class2
-1.1365,1.3844,-0.35697,-0.19451,-0.35181,-0.11288,1.0057,-0.098304,0.45753,0.45225,0.52664,0.37487,-0.41997,0.83635,-0.9959,0.51195,-0.6005,-0.44239,class1
1.413,1.0191,2.4101,-0.19451,-0.37239,-0.11196,-0.45621,-0.12903,-0.53106,-0.52133,-0.72162,-0.30649,0.52006,-1.707,2.3706,-0.51576,0.076498,2.1221,class2
-0.91717,-0.18122,-0.35697,-0.19451,0.57449,-0.10003,-0.4716,-0.13355,-0.42434,-0.45473,-0.36169,-0.46538,0.069234,0.069944,-0.18793,-0.38892,-0.052936,-0.49361,class2
1.1114,-1.0858,-0.35697,-0.19451,-0.4959,-0.11831,-0.53315,-0.13236,-0.78524,-0.80357,-0.73438,-0.81981,0.4721,-0.30474,0.042918,-0.76687,0.95922,-0.4438,class2
1.3856,-0.70311,-0.35697,-0.19451,-0.37239,-0.11575,-0.37926,-0.13154,1.4034,1.1912,1.6702,1.2732,-3.0674,2.9312,-1.8904,1.6717,-0.28396,-0.56697,class1
-1.6848,0.82776,-0.35697,-0.19451,0.018713,-0.10013,0.34402,-0.087003,0.22858,0.23343,0.27903,0.16099,-0.14179,0.52411,-0.74581,0.26084,-0.60843,-0.43358,class1
0.79617,0.27108,-0.35697,-0.19451,-0.63999,-0.12324,-0.6101,-0.13554,-0.93464,-0.9114,-0.94115,-0.93897,0.97089,-0.81001,0.39881,-0.97655,2.5102,-0.28484,class2
-1.534,1.1757,-0.35697,-0.19451,0.61566,-0.006732,1.4828,0.54047,-0.30792,-0.26446,-0.32851,-0.32177,0.64476,-0.3899,0.014062,-0.35009,-0.83124,-0.32056,class1
-0.31408,-1.6251,-0.35697,-0.19451,-0.35181,-0.10769,-0.50237,-0.12704,2.3144,2.3487,2.2242,2.364,-1.571,1.2962,-0.62077,2.2334,-1.0658,-0.60381,class1
-1.5203,-0.23341,-0.35697,-0.19451,-0.063625,-0.007971,0.067019,-0.12279,-0.50098,-0.39765,-0.52251,-0.56926,1.345,-0.55454,-0.40916,-0.552,-0.25424,0.011519,class1
1.6049,0.42765,-0.35697,-0.19451,-0.70174,-0.12731,-0.67165,-0.14017,-0.97054,-0.93677,-1.0152,-0.93897,1.0956,-1.0939,0.7547,-1.0516,-1.8698,0.88194,class2
-0.53338,-0.61613,2.4101,-0.19451,0.059882,-0.085272,-0.19459,-0.082423,-0.41658,-0.32471,-0.41019,-0.50815,1.1723,-0.29907,-0.66886,-0.4381,-0.095375,-0.096845,class1
0.97436,0.1841,-0.35697,-0.19451,-0.4959,-0.12169,-0.45621,-0.13513,-0.81143,-0.72429,-0.8518,-0.83814,1.4505,-0.9349,0.12949,-0.87041,0.45153,0.25663,class1
-1.3421,-0.96405,-0.35697,-0.19451,-0.18713,-0.094191,-0.17921,-0.053517,-0.40494,-0.35325,-0.36169,-0.50204,0.79824,-0.043598,-0.72657,-0.38892,0.05896,-0.21835,class1
-1.0131,-1.886,-0.35697,-0.19451,-0.43414,-0.12095,-0.3331,-0.12682,2.4929,2.5738,2.3237,2.5901,-1.2928,0.91583,-0.25526,2.3344,-1.197,-0.63297,class1
1.6871,0.6364,-0.35697,-0.19451,0.40982,0.070899,-0.071482,-0.076125,0.18007,0.12244,0.2969,0.093771,-0.66936,0.92719,-0.89971,0.27896,-0.31911,-0.48591,class1
-1.4243,-0.00726,-0.35697,-0.19451,-0.37239,-0.11872,-0.39465,-0.13413,-0.46509,-0.48962,-0.41019,-0.50204,0.15556,-0.015213,-0.13022,-0.4381,-0.078751,-0.48717,class2
